[Phi-180],[Phi-179],[Phi-178],[Phi-177],[Phi-176],[Phi-175],[Phi-174],[Phi-173],[Phi-172],[Phi-171],[Phi-170],[Phi-169],[Phi-168],[Phi-167],[Phi-166],[Phi-165],[Phi-164],[Phi-163],[Phi-162],[Phi-161],[Phi-160],[Phi-159],[Phi-158],[Phi-157],[Phi-156],[Phi-155],[Phi-154],[Phi-153],[Phi-152],[Phi-151],[Phi-150],[Phi-149],[Phi-148],[Phi-147],[Phi-146],[Phi-145],[Phi-144],[Phi-143],[Phi-142],[Phi-141],[Phi-140],[Phi-139],[Phi-138],[Phi-137],[Phi-136],[Phi-135],[Phi-134],[Phi-133],[Phi-132],[Phi-131],[Phi-130],[Phi-129],[Phi-128],[Phi-127],[Phi-126],[Phi-125],[Phi-124],[Phi-123],[Phi-122],[Phi-121],[Phi-120],[Phi-119],[Phi-118],[Phi-117],[Phi-116],[Phi-115],[Phi-114],[Phi-113],[Phi-112],[Phi-111],[Phi-110],[Phi-109],[Phi-108],[Phi-107],[Phi-106],[Phi-105],[Phi-104],[Phi-103],[Phi-102],[Phi-101],[Phi-100],[Phi-99],[Phi-98],[Phi-97],[Phi-96],[Phi-95],[Phi-94],[Phi-93],[Phi-92],[Phi-91],[Phi-90],[Phi-89],[Phi-88],[Phi-87],[Phi-86],[Phi-85],[Phi-84],[Phi-83],[Phi-82],[Phi-81],[Phi-80],[Phi-79],[Phi-78],[Phi-77],[Phi-76],[Phi-75],[Phi-74],[Phi-73],[Phi-72],[Phi-71],[Phi-70],[Phi-69],[Phi-68],[Phi-67],[Phi-66],[Phi-65],[Phi-64],[Phi-63],[Phi-62],[Phi-61],[Phi-60],[Phi-59],[Phi-58],[Phi-57],[Phi-56],[Phi-55],[Phi-54],[Phi-53],[Phi-52],[Phi-51],[Phi-50],[Phi-49],[Phi-48],[Phi-47],[Phi-46],[Phi-45],[Phi-44],[Phi-43],[Phi-42],[Phi-41],[Phi-40],[Phi-39],[Phi-38],[Phi-37],[Phi-36],[Phi-35],[Phi-34],[Phi-33],[Phi-32],[Phi-31],[Phi-30],[Phi-29],[Phi-28],[Phi-27],[Phi-26],[Phi-25],[Phi-24],[Phi-23],[Phi-22],[Phi-21],[Phi-20],[Phi-19],[Phi-18],[Phi-17],[Phi-16],[Phi-15],[Phi-14],[Phi-13],[Phi-12],[Phi-11],[Phi-10],[Phi -9],[Phi -8],[Phi -7],[Phi -6],[Phi -5],[Phi -4],[Phi -3],[Phi -2],[Phi -1],[Phi  0],[Phi  1],[Phi  2],[Phi  3],[Phi  4],[Phi  5],[Phi  6],[Phi  7],[Phi  8],[Phi  9],[Phi 10],[Phi 11],[Phi 12],[Phi 13],[Phi 14],[Phi 15],[Phi 16],[Phi 17],[Phi 18],[Phi 19],[Phi 20],[Phi 21],[Phi 22],[Phi 23],[Phi 24],[Phi 25],[Phi 26],[Phi 27],[Phi 28],[Phi 29],[Phi 30],[Phi 31],[Phi 32],[Phi 33],[Phi 34],[Phi 35],[Phi 36],[Phi 37],[Phi 38],[Phi 39],[Phi 40],[Phi 41],[Phi 42],[Phi 43],[Phi 44],[Phi 45],[Phi 46],[Phi 47],[Phi 48],[Phi 49],[Phi 50],[Phi 51],[Phi 52],[Phi 53],[Phi 54],[Phi 55],[Phi 56],[Phi 57],[Phi 58],[Phi 59],[Phi 60],[Phi 61],[Phi 62],[Phi 63],[Phi 64],[Phi 65],[Phi 66],[Phi 67],[Phi 68],[Phi 69],[Phi 70],[Phi 71],[Phi 72],[Phi 73],[Phi 74],[Phi 75],[Phi 76],[Phi 77],[Phi 78],[Phi 79],[Phi 80],[Phi 81],[Phi 82],[Phi 83],[Phi 84],[Phi 85],[Phi 86],[Phi 87],[Phi 88],[Phi 89],[Phi 90],[Phi 91],[Phi 92],[Phi 93],[Phi 94],[Phi 95],[Phi 96],[Phi 97],[Phi 98],[Phi 99],[Phi100],[Phi101],[Phi102],[Phi103],[Phi104],[Phi105],[Phi106],[Phi107],[Phi108],[Phi109],[Phi110],[Phi111],[Phi112],[Phi113],[Phi114],[Phi115],[Phi116],[Phi117],[Phi118],[Phi119],[Phi120],[Phi121],[Phi122],[Phi123],[Phi124],[Phi125],[Phi126],[Phi127],[Phi128],[Phi129],[Phi130],[Phi131],[Phi132],[Phi133],[Phi134],[Phi135],[Phi136],[Phi137],[Phi138],[Phi139],[Phi140],[Phi141],[Phi142],[Phi143],[Phi144],[Phi145],[Phi146],[Phi147],[Phi148],[Phi149],[Phi150],[Phi151],[Phi152],[Phi153],[Phi154],[Phi155],[Phi156],[Phi157],[Phi158],[Phi159],[Phi160],[Phi161],[Phi162],[Phi163],[Phi164],[Phi165],[Phi166],[Phi167],[Phi168],[Phi169],[Phi170],[Phi171],[Phi172],[Phi173],[Phi174],[Phi175],[Phi176],[Phi177],[Phi178],[Phi179],
[Psi-180],0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
[Psi-179],0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
[Psi-178],0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
[Psi-177],0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
[Psi-176],0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
[Psi-175],0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628,0.5628
